,call_type,unit_type,latitude,longitude
5207,Alarms,TRUCK,37.7639379044,-122.3942141301
4649,Alarms,TRUCK,37.770198458,-122.38957826549999
9317,Alarms,ENGINE,37.776269506599995,-122.4172576051
403,Alarms,CHIEF,37.7887066123,-122.3990102076
9684,Alarms,CHIEF,37.7663225316,-122.42472387040002
4565,Alarms,ENGINE,37.7826355124,-122.4148628273
749,Alarms,CHIEF,37.788186040700005,-122.4059182162
9674,Alarms,CHIEF,37.793488084699995,-122.3982059648
379,Alarms,ENGINE,37.7872952929,-122.41580612870001
5384,Alarms,ENGINE,37.7121495088,-122.4171412257
771,Alarms,TRUCK,37.7956912801,-122.4394237183
4629,Alarms,CHIEF,37.7945675421,-122.4074578085
4379,Alarms,ENGINE,37.7709133373,-122.4203049943
772,Alarms,CHIEF,37.7912932514,-122.3986146104
5140,Alarms,CHIEF,37.770787682199995,-122.4004625668
5159,Alarms,ENGINE,37.783310406700004,-122.38837987389999
4632,Alarms,CHIEF,37.7839808801,-122.42019700549999
5,Alarms,ENGINE,37.7568901706,-122.4222293055
4276,Alarms,TRUCK,37.768462245900004,-122.4312048785
4,Alarms,CHIEF,37.7773277635,-122.39308855969999
4610,Alarms,CHIEF,37.8044382972,-122.41160547610001
5153,Alarms,CHIEF,37.797178599,-122.4101445636
339,Alarms,TRUCK,37.7501648383,-122.41283185549999
3,Alarms,ENGINE,37.790319303400004,-122.4231629068
9187,Alarms,ENGINE,37.763627228699995,-122.38972339
9549,Alarms,ENGINE,37.793420180300004,-122.40938868299999
5163,Alarms,CHIEF,37.783310406700004,-122.38837987389999
9874,Alarms,TRUCK,37.776269506599995,-122.4172576051
4641,Alarms,TRUCK,37.793716564200004,-122.43227948030001
377,Alarms,CHIEF,37.787764099,-122.4099253284
4785,Alarms,CHIEF,37.7823404681,-122.4037719167
4588,Alarms,CHIEF,37.7303132169,-122.4862054383
4283,Alarms,TRUCK,37.7733723701,-122.4434015735
765,Alarms,TRUCK,37.7884568414,-122.4018373361
5134,Alarms,TRUCK,37.718722285700004,-122.389118325
9608,Alarms,CHIEF,37.7808662106,-122.42880323799999
5493,Alarms,CHIEF,37.7839429146,-122.4129523625
360,Alarms,ENGINE,37.770103826799996,-122.3910433961
4281,Alarms,CHIEF,37.8029850566,-122.4122222317
9668,Alarms,CHIEF,37.7883245687,-122.39391134610001
5167,Alarms,TRUCK,37.7223883271,-122.42778194809999
8,Alarms,ENGINE,37.8071199236,-122.41642787209999
365,Alarms,TRUCK,37.783167663899995,-122.39782549530001
4550,Alarms,CHIEF,37.793716564200004,-122.43227948030001
153,Alarms,ENGINE,37.7256933576,-122.45228966049999
286,Alarms,TRUCK,37.7799116693,-122.4074744396
9711,Alarms,CHIEF,37.7663225316,-122.42472387040002
261,Alarms,ENGINE,37.7912932514,-122.3986146104
4673,Alarms,ENGINE,37.7668213317,-122.428814858
4528,Alarms,CHIEF,37.7733723701,-122.4434015735
478,Alarms,TRUCK,37.7958995298,-122.4377814833
5106,Alarms,TRUCK,37.770787682199995,-122.4004625668
4839,Alarms,TRUCK,37.7495118728,-122.4236845602
458,Alarms,TRUCK,37.790512680999996,-122.40221671040001
5458,Alarms,TRUCK,37.7839429146,-122.4129523625
460,Alarms,ENGINE,37.7872952929,-122.41580612870001
621,Alarms,ENGINE,37.7872685413,-122.4001889317
5243,Alarms,ENGINE,37.770787682199995,-122.4004625668
729,Alarms,ENGINE,37.790512680999996,-122.40221671040001
268,Alarms,ENGINE,37.7536695909,-122.4222784182
4521,Alarms,CHIEF,37.8029850566,-122.4122222317
9346,Alarms,CHIEF,37.7655871452,-122.4242976454
9509,Alarms,TRUCK,37.793420180300004,-122.40938868299999
9236,Alarms,TRUCK,37.793488084699995,-122.3982059648
5396,Alarms,ENGINE,37.783789296900004,-122.4092663073
266,Alarms,ENGINE,37.7974647217,-122.4146678321
725,Alarms,CHIEF,37.7958995298,-122.4377814833
9508,Alarms,ENGINE,37.7883245687,-122.39391134610001
4920,Alarms,TRUCK,37.7733933056,-122.43911438549999
4921,Alarms,TRUCK,37.783838518,-122.41377551209999
4840,Alarms,TRUCK,37.7940625557,-122.4083227882
4676,Alarms,TRUCK,37.7826355124,-122.4148628273
470,Alarms,ENGINE,37.7469102275,-122.425823813
4677,Alarms,TRUCK,37.7301394309,-122.43226889440001
263,Alarms,ENGINE,37.7741617053,-122.4891390036
5236,Alarms,ENGINE,37.7639379044,-122.3942141301
9500,Alarms,TRUCK,37.757292781,-122.39577189709999
479,Alarms,CHIEF,37.7799116693,-122.4074744396
5467,Alarms,ENGINE,37.76410441,-122.4218779741
9541,Alarms,TRUCK,37.793420180300004,-122.40938868299999
120,Alarms,ENGINE,37.7799116693,-122.4074744396
9963,Alarms,ENGINE,37.793488084699995,-122.3982059648
4541,Alarms,ENGINE,37.7940625557,-122.4083227882
281,Alarms,CHIEF,37.7256933576,-122.45228966049999
5102,Alarms,TRUCK,37.7864795346,-122.404724351
9867,Alarms,CHIEF,37.7768945401,-122.4919580782
126,Alarms,TRUCK,37.7841909048,-122.4101194835
5100,Alarms,TRUCK,37.7567570919,-122.4830288757
257,Alarms,CHIEF,37.782992649099995,-122.3905285286
9532,Alarms,TRUCK,37.7808662106,-122.42880323799999
277,Alarms,TRUCK,37.7568901706,-122.4222293055
5235,Alarms,ENGINE,37.7841909048,-122.4101194835
480,Alarms,CHIEF,37.7872685413,-122.4001889317
9855,Alarms,ENGINE,37.7768945401,-122.4919580782
4850,Alarms,TRUCK,37.7945675421,-122.4074578085
4671,Alarms,ENGINE,37.8044382972,-122.41160547610001
9226,Alarms,CHIEF,37.7827439708,-122.41488481280001
4537,Alarms,ENGINE,37.7826355124,-122.4148628273
736,Alarms,CHIEF,37.770103826799996,-122.3910433961
445,Alarms,ENGINE,37.7884568414,-122.4018373361
439,Alarms,CHIEF,37.7501648383,-122.41283185549999
9957,Alarms,ENGINE,37.7588568959,-122.4029056701
4669,Alarms,ENGINE,37.783838518,-122.41377551209999
442,Alarms,ENGINE,37.7887066123,-122.3990102076
5470,Alarms,ENGINE,37.7614131281,-122.42722053370001
441,Alarms,CHIEF,37.7842056749,-122.4076127318
440,Alarms,ENGINE,37.7501648383,-122.41283185549999
9530,Alarms,TRUCK,37.7663225316,-122.42472387040002
45,Alarms,ENGINE,37.782992649099995,-122.3905285286
