,call_type,unit_type,latitude,longitude
7152,Traffic Collision,RESCUE CAPTAIN,37.7563940951,-122.40363844040002
5315,Traffic Collision,ENGINE,37.7773277635,-122.39308855969999
5316,Traffic Collision,ENGINE,37.7863607915,-122.4156169002
1447,Traffic Collision,CHIEF,37.7422250285,-122.4944432821
3991,Traffic Collision,ENGINE,37.774692660599996,-122.432648624
5780,Traffic Collision,TRUCK,37.78537343,-122.45908714
5812,Traffic Collision,ENGINE,37.7881859043,-122.4001199801
728,Traffic Collision,RESCUE CAPTAIN,37.7649516607,-122.43193755879999
3180,Traffic Collision,ENGINE,37.7340138741,-122.3909678903
670,Traffic Collision,ENGINE,37.7425207341,-122.4043062934
2718,Traffic Collision,MEDIC,37.7397100103,-122.4119916392
9289,Traffic Collision,MEDIC,37.8105207225,-122.3651382723
677,Traffic Collision,MEDIC,37.7708521261,-122.4136791809
8485,Traffic Collision,ENGINE,37.7500826089,-122.4433472624
5331,Traffic Collision,MEDIC,37.7773277635,-122.39308855969999
9282,Traffic Collision,MEDIC,37.764845908000005,-122.500857015
9276,Traffic Collision,ENGINE,37.764845908000005,-122.500857015
7131,Traffic Collision,ENGINE,37.7797389056,-122.4071594892
5797,Traffic Collision,ENGINE,37.7725043152,-122.4423779763
9261,Traffic Collision,ENGINE,37.7627433422,-122.404384265
1413,Traffic Collision,PRIVATE,37.7879502707,-122.43364712399999
9259,Traffic Collision,ENGINE,37.731819889,-122.4054120917
6636,Traffic Collision,ENGINE,37.7807191769,-122.4153156165
6638,Traffic Collision,TRUCK,37.7563940951,-122.40363844040002
9219,Traffic Collision,MEDIC,37.7627433422,-122.404384265
7441,Traffic Collision,ENGINE,37.7848525332,-122.4656323107
4499,Traffic Collision,CHIEF,37.754215445300005,-122.4422093048
3918,Traffic Collision,PRIVATE,37.7855824736,-122.4146172088
9373,Traffic Collision,ENGINE,37.731819889,-122.4054120917
1512,Traffic Collision,MEDIC,37.7483622643,-122.4293464992
603,Traffic Collision,MEDIC,37.7134759485,-122.43454112639999
6447,Traffic Collision,ENGINE,37.7669034802,-122.3890991056
5747,Traffic Collision,ENGINE,37.7727389081,-122.44833126879999
5387,Traffic Collision,MEDIC,37.729631999,-122.4338080422
764,Traffic Collision,MEDIC,37.7561713213,-122.419865537
6443,Traffic Collision,MEDIC,37.717724074,-122.4379448061
9356,Traffic Collision,CHIEF,37.8105207225,-122.3651382723
9355,Traffic Collision,TRUCK,37.7116550358,-122.4150805462
5281,Traffic Collision,PRIVATE,37.7323823886,-122.4362383572
8594,Traffic Collision,CHIEF,37.7801930305,-122.4270167578
9200,Traffic Collision,TRUCK,37.7801930305,-122.4270167578
756,Traffic Collision,MEDIC,37.7649516607,-122.43193755879999
3930,Traffic Collision,PRIVATE,37.7711061626,-122.4156235411
1492,Traffic Collision,MEDIC,37.7419812448,-122.4232563706
1491,Traffic Collision,MEDIC,37.7898688686,-122.39780555600001
5381,Traffic Collision,ENGINE,37.7892256128,-122.4085950447
9207,Traffic Collision,PRIVATE,37.7552947828,-122.4209640948
7161,Traffic Collision,MEDIC,37.776508037,-122.41445776459999
7100,Traffic Collision,ENGINE,37.75936549,-122.4069468747
4006,Traffic Collision,TRUCK,37.7855824736,-122.4146172088
5831,Traffic Collision,MEDIC,37.7892256128,-122.4085950447
4004,Traffic Collision,MEDIC,37.774692660599996,-122.432648624
6408,Traffic Collision,ENGINE,37.7818744987,-122.4880850189
6436,Traffic Collision,ENGINE,37.7129948431,-122.40209790959999
1495,Traffic Collision,ENGINE,37.7214896351,-122.4489097224
8262,Traffic Collision,RESCUE CAPTAIN,37.7858694343,-122.48354552290002
5228,Traffic Collision,ENGINE,37.719476579,-122.3969543518
8688,Traffic Collision,MEDIC,37.773133492199996,-122.4374229388
4639,Traffic Collision,MEDIC,37.7792116845,-122.41093657379999
7220,Traffic Collision,MEDIC,37.7797389056,-122.4071594892
9625,Traffic Collision,RESCUE SQUAD,37.8105207225,-122.3651382723
1207,Traffic Collision,ENGINE,37.7879502707,-122.43364712399999
3980,Traffic Collision,MEDIC,37.749270117600005,-122.4036762385
4613,Traffic Collision,ENGINE,37.7984307384,-122.40266266409999
7020,Traffic Collision,MEDIC,37.7307421739,-122.4293043984
9601,Traffic Collision,MEDIC,37.7617471517,-122.47592409139999
6362,Traffic Collision,ENGINE,37.7720803934,-122.44571666430001
5940,Traffic Collision,TRUCK,37.7779722644,-122.42235388879999
8683,Traffic Collision,MEDIC,37.7666672197,-122.429769928
5150,Traffic Collision,ENGINE,37.718823590700005,-122.4004233916
1678,Traffic Collision,MEDIC,37.7502327185,-122.42499922379999
9570,Traffic Collision,PRIVATE,37.7116550358,-122.4150805462
4083,Traffic Collision,RESCUE SQUAD,37.7756657234,-122.4778976217
6703,Traffic Collision,RESCUE SQUAD,37.7563940951,-122.40363844040002
348,Traffic Collision,ENGINE,37.7480134507,-122.422487365
9543,Traffic Collision,ENGINE,37.8105207225,-122.3651382723
443,Traffic Collision,ENGINE,37.7918420894,-122.3949402385
1756,Traffic Collision,PRIVATE,37.7850246607,-122.4119718906
366,Traffic Collision,ENGINE,37.7692440111,-122.4080072059
5126,Traffic Collision,PRIVATE,37.7725043152,-122.4423779763
1214,Traffic Collision,RESCUE CAPTAIN,37.7462472673,-122.4369204441
9613,Traffic Collision,ENGINE,37.7116550358,-122.4150805462
5123,Traffic Collision,ENGINE,37.729631999,-122.4338080422
5975,Traffic Collision,CHIEF,37.717724074,-122.4379448061
9551,Traffic Collision,ENGINE,37.7867789487,-122.3982569633
1695,Traffic Collision,ENGINE,37.7962109543,-122.40514297850001
412,Traffic Collision,MEDIC,37.754145768600004,-122.4786156933
8205,Traffic Collision,PRIVATE,37.7856816916,-122.4591787664
1697,Traffic Collision,RESCUE SQUAD,37.7422250285,-122.4944432821
5949,Traffic Collision,MEDIC,37.717724074,-122.4379448061
5460,Traffic Collision,MEDIC,37.78537343,-122.45908714
2630,Traffic Collision,MEDIC,37.7322910476,-122.3761579055
8705,Traffic Collision,ENGINE,37.7552947828,-122.4209640948
1749,Traffic Collision,MEDIC,37.8086023415,-122.4157857923
3833,Traffic Collision,ENGINE,37.7756657234,-122.4778976217
1755,Traffic Collision,ENGINE,37.7904732831,-122.40674221200001
8222,Traffic Collision,ENGINE,37.7856816916,-122.4591787664
7213,Traffic Collision,ENGINE,37.7288061449,-122.3701453838
7383,Traffic Collision,MEDIC,37.7563940951,-122.40363844040002
2329,Traffic Collision,MEDIC,37.7662502539,-122.3997609611
457,Traffic Collision,PRIVATE,37.7823916412,-122.44730151190001
5955,Traffic Collision,MEDIC,37.7810765961,-122.4044036822
3111,Traffic Collision,PRIVATE,37.731909880399996,-122.4937188022
5680,Traffic Collision,RESCUE SQUAD,37.78537343,-122.45908714
1222,Traffic Collision,ENGINE,37.7462472673,-122.4369204441
6469,Traffic Collision,MEDIC,37.730788744,-122.42838994659999
1712,Traffic Collision,MEDIC,37.7327392312,-122.4051710492
852,Traffic Collision,RESCUE CAPTAIN,37.7422250285,-122.4944432821
5186,Traffic Collision,ENGINE,37.7323823886,-122.4362383572
8188,Traffic Collision,ENGINE,37.7863148047,-122.4726257891
1717,Traffic Collision,ENGINE,37.774429029400004,-122.4309864618
8672,Traffic Collision,ENGINE,37.7666672197,-122.429769928
1722,Traffic Collision,RESCUE SQUAD,37.7831013993,-122.419181705
385,Traffic Collision,ENGINE,37.7649516607,-122.43193755879999
4109,Traffic Collision,CHIEF,37.7756657234,-122.4778976217
4628,Traffic Collision,ENGINE,37.7312369255,-122.4050858759
5962,Traffic Collision,ENGINE,37.7753322431,-122.3972063106
1709,Traffic Collision,CHIEF,37.7831013993,-122.419181705
5672,Traffic Collision,MEDIC,37.719476579,-122.3969543518
1666,Traffic Collision,RESCUE CAPTAIN,37.7462472673,-122.4369204441
2309,Traffic Collision,ENGINE,37.7894120602,-122.42213520920001
859,Traffic Collision,MEDIC,37.764249891700004,-122.43201489379999
6581,Traffic Collision,RESCUE SQUAD,37.717724074,-122.4379448061
9632,Traffic Collision,RESCUE SQUAD,37.7116550358,-122.4150805462
451,Traffic Collision,MEDIC,37.7324386587,-122.4056075492
2842,Traffic Collision,MEDIC,37.7790372934,-122.410620007
6582,Traffic Collision,ENGINE,37.7251865159,-122.4616734883
5182,Traffic Collision,MEDIC,37.7727389081,-122.44833126879999
9634,Traffic Collision,RESCUE CAPTAIN,37.7116550358,-122.4150805462
1706,Traffic Collision,PRIVATE,37.7904732831,-122.40674221200001
5972,Traffic Collision,ENGINE,37.7813981326,-122.40924544399999
2644,Traffic Collision,MEDIC,37.7299804164,-122.3888551168
4586,Traffic Collision,RESCUE SQUAD,37.7984307384,-122.40266266409999
1708,Traffic Collision,ENGINE,37.7662502539,-122.3997609611
3822,Train / Rail Incident,ENGINE,37.7926791171,-122.39685349999999
9204,Train / Rail Incident,RESCUE CAPTAIN,37.792823650900004,-122.3970341901
2952,Train / Rail Incident,TRUCK,37.7926791171,-122.39685349999999
3549,Train / Rail Incident,TRUCK,37.7926791171,-122.39685349999999
3045,Train / Rail Incident,TRUCK,37.7926791171,-122.39685349999999
4163,Train / Rail Incident,RESCUE CAPTAIN,37.7926791171,-122.39685349999999
3162,Train / Rail Incident,RESCUE CAPTAIN,37.7926791171,-122.39685349999999
3911,Train / Rail Incident,TRUCK,37.7926791171,-122.39685349999999
3906,Train / Rail Incident,RESCUE SQUAD,37.7926791171,-122.39685349999999
4089,Train / Rail Incident,TRUCK,37.7926791171,-122.39685349999999
4167,Train / Rail Incident,TRUCK,37.7926791171,-122.39685349999999
8979,Train / Rail Incident,ENGINE,37.792823650900004,-122.3970341901
8596,Train / Rail Incident,CHIEF,37.792823650900004,-122.3970341901
8753,Train / Rail Incident,RESCUE SQUAD,37.792823650900004,-122.3970341901
3638,Train / Rail Incident,ENGINE,37.7926791171,-122.39685349999999
8889,Train / Rail Incident,ENGINE,37.792823650900004,-122.3970341901
3441,Train / Rail Incident,CHIEF,37.7926791171,-122.39685349999999
3797,Train / Rail Incident,CHIEF,37.7926791171,-122.39685349999999
4149,Train / Rail Incident,ENGINE,37.7926791171,-122.39685349999999
3692,Train / Rail Incident,TRUCK,37.7926791171,-122.39685349999999
3184,Train / Rail Incident,RESCUE SQUAD,37.7926791171,-122.39685349999999
3969,Train / Rail Incident,ENGINE,37.7926791171,-122.39685349999999
3985,Train / Rail Incident,PRIVATE,37.7926791171,-122.39685349999999
3423,Train / Rail Incident,ENGINE,37.7926791171,-122.39685349999999
3519,Train / Rail Incident,ENGINE,37.7926791171,-122.39685349999999
8675,Train / Rail Incident,CHIEF,37.792823650900004,-122.3970341901
9118,Train / Rail Incident,CHIEF,37.792823650900004,-122.3970341901
2654,Train / Rail Incident,ENGINE,37.7926791171,-122.39685349999999
3573,Train / Rail Incident,ENGINE,37.7926791171,-122.39685349999999
8500,Train / Rail Incident,CHIEF,37.792823650900004,-122.3970341901
3320,Train / Rail Incident,TRUCK,37.7926791171,-122.39685349999999
8736,Train / Rail Incident,TRUCK,37.792823650900004,-122.3970341901
3571,Train / Rail Incident,CHIEF,37.7926791171,-122.39685349999999
4078,Train / Rail Incident,CHIEF,37.7926791171,-122.39685349999999
3224,Train / Rail Incident,CHIEF,37.7926791171,-122.39685349999999
2703,Train / Rail Incident,TRUCK,37.7926791171,-122.39685349999999
3663,Train / Rail Incident,ENGINE,37.7926791171,-122.39685349999999
3738,Train / Rail Incident,CHIEF,37.7926791171,-122.39685349999999
8530,Train / Rail Incident,MEDIC,37.792823650900004,-122.3970341901
8759,Train / Rail Incident,TRUCK,37.792823650900004,-122.3970341901
2851,Train / Rail Incident,ENGINE,37.7926791171,-122.39685349999999
8825,Train / Rail Incident,ENGINE,37.792823650900004,-122.3970341901
9056,Train / Rail Incident,ENGINE,37.792823650900004,-122.3970341901
2819,Train / Rail Incident,CHIEF,37.7926791171,-122.39685349999999
3412,Train / Rail Incident,RESCUE CAPTAIN,37.7926791171,-122.39685349999999
3900,Train / Rail Incident,SUPPORT,37.7926791171,-122.39685349999999
3215,Train / Rail Incident,ENGINE,37.7926791171,-122.39685349999999
3328,Train / Rail Incident,RESCUE SQUAD,37.7926791171,-122.39685349999999
4087,Train / Rail Incident,CHIEF,37.7926791171,-122.39685349999999
3257,Train / Rail Incident,MEDIC,37.7926791171,-122.39685349999999
8693,Train / Rail Incident,ENGINE,37.792823650900004,-122.3970341901
4042,Train / Rail Incident,MEDIC,37.7926791171,-122.39685349999999
3551,Train / Rail Incident,CHIEF,37.7926791171,-122.39685349999999
2561,Train / Rail Incident,CHIEF,37.7926791171,-122.39685349999999
3217,Train / Rail Incident,ENGINE,37.7926791171,-122.39685349999999
8505,Vehicle Fire,ENGINE,37.7607086068,-122.4994966341
3944,Vehicle Fire,ENGINE,37.772072679000004,-122.4118972082
4445,Vehicle Fire,TRUCK,37.7853346212,-122.4246870426
8706,Vehicle Fire,ENGINE,37.7602986009,-122.507529536
2709,Vehicle Fire,ENGINE,37.7183956056,-122.44860518969999
8908,Vehicle Fire,TRUCK,37.7602986009,-122.507529536
930,Vehicle Fire,INVESTIGATION,37.718754101799995,-122.4116733254
9061,Vehicle Fire,CHIEF,37.7607086068,-122.4994966341
7778,Vehicle Fire,ENGINE,37.762670709,-122.43518796229999
4879,Vehicle Fire,ENGINE,37.7807643532,-122.3887780018
9050,Vehicle Fire,TRUCK,37.7607086068,-122.4994966341
9234,Vehicle Fire,TRUCK,37.760626724299996,-122.4393368117
1200,Vehicle Fire,TRUCK,37.718754101799995,-122.4116733254
8070,Vehicle Fire,ENGINE,37.762670709,-122.43518796229999
7742,Vehicle Fire,TRUCK,37.762670709,-122.43518796229999
401,Vehicle Fire,ENGINE,37.7512439645,-122.4215853343
8958,Vehicle Fire,ENGINE,37.7860789777,-122.3930242567
8782,Vehicle Fire,ENGINE,37.7607086068,-122.4994966341
1234,Vehicle Fire,RESCUE CAPTAIN,37.718754101799995,-122.4116733254
3534,Vehicle Fire,TRUCK,37.772072679000004,-122.4118972082
5524,Vehicle Fire,TRUCK,37.7747554836,-122.4546826458
5423,Vehicle Fire,ENGINE,37.723914106399995,-122.3914919142
8985,Vehicle Fire,ENGINE,37.7602986009,-122.507529536
8822,Vehicle Fire,TRUCK,37.7860789777,-122.3930242567
9171,Vehicle Fire,MEDIC,37.7607086068,-122.4994966341
3653,Vehicle Fire,INVESTIGATION,37.772072679000004,-122.4118972082
9564,Vehicle Fire,ENGINE,37.760626724299996,-122.4393368117
8664,Vehicle Fire,TRUCK,37.7607086068,-122.4994966341
1090,Vehicle Fire,CHIEF,37.718754101799995,-122.4116733254
140,Vehicle Fire,TRUCK,37.7512439645,-122.4215853343
1541,Vehicle Fire,MEDIC,37.718754101799995,-122.4116733254
4956,Vehicle Fire,TRUCK,37.720929619699994,-122.39727098200001
3128,Vehicle Fire,TRUCK,37.7183956056,-122.44860518969999
4275,Vehicle Fire,ENGINE,37.720929619699994,-122.39727098200001
5424,Vehicle Fire,TRUCK,37.723914106399995,-122.3914919142
1582,Vehicle Fire,MEDIC,37.718754101799995,-122.4116733254
5395,Vehicle Fire,ENGINE,37.7747554836,-122.4546826458
9114,Vehicle Fire,ENGINE,37.7607086068,-122.4994966341
9157,Vehicle Fire,RESCUE SQUAD,37.7607086068,-122.4994966341
9381,Vehicle Fire,TRUCK,37.7994977349,-122.4426786492
4711,Vehicle Fire,ENGINE,37.7853346212,-122.4246870426
4598,Vehicle Fire,TRUCK,37.7807643532,-122.3887780018
1016,Vehicle Fire,ENGINE,37.718754101799995,-122.4116733254
8626,Vehicle Fire,CHIEF,37.7607086068,-122.4994966341
9083,Vehicle Fire,CHIEF,37.7607086068,-122.4994966341
9998,Water Rescue,SUPPORT,37.8051625656,-122.43295744049999
9473,Water Rescue,CHIEF,37.8051625656,-122.43295744049999
9288,Water Rescue,ENGINE,37.8051625656,-122.43295744049999
2590,Water Rescue,ENGINE,37.7980449493,-122.39636708440001
2810,Water Rescue,SUPPORT,37.7980449493,-122.39636708440001
8287,Water Rescue,TRUCK,37.7220782881,-122.50172082270001
9281,Water Rescue,MEDIC,37.7915253714,-122.4834802286
5007,Water Rescue,SUPPORT,37.7915253714,-122.4834802286
7725,Water Rescue,RESCUE CAPTAIN,37.7220782881,-122.50172082270001
4437,Water Rescue,TRUCK,37.7915253714,-122.4834802286
9636,Water Rescue,ENGINE,37.8051625656,-122.43295744049999
4761,Water Rescue,RESCUE CAPTAIN,37.7915253714,-122.4834802286
3063,Water Rescue,ENGINE,37.7980449493,-122.39636708440001
7968,Water Rescue,SUPPORT,37.7220782881,-122.50172082270001
9249,Water Rescue,TRUCK,37.8051625656,-122.43295744049999
9777,Water Rescue,CHIEF,37.7915253714,-122.4834802286
9638,Water Rescue,ENGINE,37.8051625656,-122.43295744049999
9775,Water Rescue,SUPPORT,37.8051625656,-122.43295744049999
3133,Water Rescue,CHIEF,37.7980449493,-122.39636708440001
8256,Water Rescue,TRUCK,37.7220782881,-122.50172082270001
4557,Water Rescue,ENGINE,37.7915253714,-122.4834802286
9969,Water Rescue,SUPPORT,37.8051625656,-122.43295744049999
9352,Water Rescue,PRIVATE,37.8051625656,-122.43295744049999
9534,Water Rescue,ENGINE,37.7915253714,-122.4834802286
4697,Water Rescue,RESCUE SQUAD,37.7915253714,-122.4834802286
2679,Water Rescue,PRIVATE,37.7980449493,-122.39636708440001
4928,Water Rescue,SUPPORT,37.7915253714,-122.4834802286
7558,Water Rescue,ENGINE,37.7220782881,-122.50172082270001
3105,Water Rescue,RESCUE CAPTAIN,37.7980449493,-122.39636708440001
4835,Water Rescue,PRIVATE,37.7915253714,-122.4834802286
9929,Water Rescue,TRUCK,37.7915253714,-122.4834802286
3043,Water Rescue,TRUCK,37.7980449493,-122.39636708440001
9604,Water Rescue,RESCUE CAPTAIN,37.7915253714,-122.4834802286
3168,Water Rescue,TRUCK,37.7980449493,-122.39636708440001
7809,Water Rescue,CHIEF,37.7220782881,-122.50172082270001
2887,Water Rescue,ENGINE,37.7980449493,-122.39636708440001
9412,Water Rescue,ENGINE,37.7915253714,-122.4834802286
9820,Water Rescue,SUPPORT,37.7915253714,-122.4834802286
7883,Water Rescue,RESCUE SQUAD,37.7220782881,-122.50172082270001
4793,Water Rescue,CHIEF,37.7915253714,-122.4834802286
9858,Water Rescue,SUPPORT,37.7915253714,-122.4834802286
2867,Water Rescue,SUPPORT,37.7980449493,-122.39636708440001
7675,Water Rescue,MEDIC,37.7220782881,-122.50172082270001
4974,Water Rescue,ENGINE,37.7915253714,-122.4834802286
9615,Water Rescue,RESCUE SQUAD,37.8051625656,-122.43295744049999
7673,Water Rescue,SUPPORT,37.7220782881,-122.50172082270001
9840,Water Rescue,RESCUE CAPTAIN,37.8051625656,-122.43295744049999
2860,Water Rescue,ENGINE,37.7980449493,-122.39636708440001
2531,Water Rescue,SUPPORT,37.7980449493,-122.39636708440001
3071,Water Rescue,RESCUE SQUAD,37.7980449493,-122.39636708440001
9965,Water Rescue,RESCUE SQUAD,37.7915253714,-122.4834802286
9237,Water Rescue,TRUCK,37.8051625656,-122.43295744049999
9218,Water Rescue,SUPPORT,37.8051625656,-122.43295744049999
4754,Water Rescue,TRUCK,37.7915253714,-122.4834802286
